,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
TCGA-13-0904-01,1.0,2.6233874e-22,1.0,0.0,1.0,0.0,1.0,8.546093e-36,1.0,0.9814404,1.6961995e-09,1.0,1.0,4.9631685e-35,9.166546e-12,1.0,3.4360874e-29,1.0,0.0,3.547639e-20,0.0,0.0,1.0,1.0,0.0,2.955438e-26,4.152463e-31,0.0,1.0,1.0,1.51325385e-05,0.0,1.0,1.0,1.0,3.524955e-13,1.0,0.0,0.0,9.04068e-19,2.2133191e-14,0.0,0.19206344,1.5636112e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.6281162e-36,1.0,0.99730647,0.9799911,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.648281e-10,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9252979e-34,1.0,0.0,4.1197083e-16,1.0,5.1248054e-11,1.0,1.0,0.0,1.0,0.0,0.9999467,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.99994993,1.6255259e-13,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.048148606,0.0,1.0,0.9935395,1.0,1.0,1.0,1.7683523e-17,1.0,1.0,2.3321802e-19,1.0,1.0,1.0,1.5906534e-24,1.0,0.0,2.9533155e-21,1.0,1.0
TCGA-13-0906-01,1.0,4.9247402e-17,1.0,0.0,1.0,0.0,1.0,6.49925e-34,1.0,3.058072e-11,0.000101520964,1.0,1.0,2.4520673e-36,3.4589248e-14,1.0,8.530295e-14,1.0,0.0,1.9940338e-21,0.0,0.0,1.0,1.0,0.0,5.7211922e-18,1.5921573e-26,0.0,1.0,1.0,0.5005455,0.0,1.0,1.0,1.0,4.2827227e-13,1.0,0.0,0.0,0.4975805,1.0250358e-21,0.0,1.0,6.3366076e-07,1.0,1.0,1.0,0.0,1.0,1.0,3.5025993e-38,1.0,1.0,0.9792179,0.0,1.0,1.1113537e-31,1.0,1.0,0.0,1.0,8.451159e-16,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.680346e-20,1.0,0.0,4.7603407e-20,1.0,2.532e-13,1.0,1.0,0.0,1.0,2.6802554e-38,1.0,7.119717e-37,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6919374e-32,1.0,5.082617e-06,4.0057887e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.9650323e-16,1.0,1.0,0.94942623,1.0,1.0,1.0,8.4145745e-07,1.0,0.0,8.0477844e-13,1.0,1.0
TCGA-13-0910-01,1.0,5.9072505e-22,1.0,0.0,1.0,0.0,1.0,1.4256806e-36,1.0,1.3187481e-07,8.33165e-08,1.0,1.0,8.1759734e-38,9.589354e-13,1.0,3.7568706e-21,1.0,0.0,8.618107e-23,0.0,0.0,1.0,1.0,0.0,3.577686e-21,1.0140364e-30,0.0,1.0,1.0,0.08648653,0.0,1.0,1.0,1.0,2.644849e-12,1.0,0.0,0.0,1.2347475e-12,2.1249095e-18,0.0,1.0,1.6008427e-10,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9948183,0.0,1.0,3.293545e-35,1.0,1.0,0.0,1.0,4.578343e-12,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8151961e-27,1.0,0.0,4.833392e-18,1.0,1.103187e-12,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1775153,1.0477031e-15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999225,0.0,1.0,1.0,1.0,1.0,1.0,4.029602e-18,1.0,1.0,3.7892514e-06,1.0,1.0,1.0,6.1560317e-15,1.0,0.0,1.6934537e-18,1.0,1.0
TCGA-13-0911-01,1.0,6.092123e-20,1.0,0.0,1.0,0.0,1.0,2.2874545e-35,1.0,1.4580184e-09,2.512871e-07,1.0,1.0,3.611276e-38,4.1563623e-12,1.0,1.1258613e-17,1.0,0.0,6.793001e-24,0.0,0.0,1.0,1.0,0.0,7.2962727e-19,3.6125704e-31,0.0,1.0,1.0,0.21049833,0.0,1.0,1.0,1.0,1.6346925e-12,1.0,0.0,0.0,1.9540496e-09,4.3971934e-19,0.0,1.0,1.3860491e-06,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9983701,0.0,1.0,1.6566451e-31,1.0,1.0,0.0,1.0,1.0515291e-11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8521542e-23,1.0,0.0,9.237579e-19,1.0,1.09349954e-13,1.0,1.0,0.0,1.0,8.925115e-38,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0208491e-38,1.0,0.001586416,5.6431664e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,0.0,1.0,0.9999999,1.0,1.0,1.0,3.344636e-18,1.0,1.0,2.408887e-05,1.0,1.0,1.0,1.2875097e-12,1.0,0.0,3.174658e-17,1.0,1.0
TCGA-13-0912-01,1.0,3.5940594e-21,1.0,0.0,1.0,0.0,1.0,5.687629e-36,1.0,8.778258e-06,4.4734122e-08,1.0,1.0,2.7295462e-37,3.310721e-12,1.0,2.395649e-21,1.0,0.0,3.2990097e-23,0.0,0.0,1.0,1.0,0.0,1.7120017e-21,6.9678985e-32,0.0,1.0,1.0,0.03130856,0.0,1.0,1.0,1.0,1.5808534e-13,1.0,0.0,0.0,1.714202e-12,7.040544e-18,0.0,0.9999999,9.2713004e-10,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9999999,0.99854076,0.0,1.0,1.1581305e-33,1.0,1.0,0.0,1.0,2.679924e-11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.4348085e-27,1.0,0.0,7.411572e-18,1.0,2.9028652e-12,1.0,1.0,0.0,1.0,0.0,0.9999999,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.40134788,1.2319274e-15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999186,0.0,1.0,0.9999988,1.0,1.0,1.0,2.1560268e-18,1.0,1.0,1.0597315e-08,1.0,1.0,1.0,2.1286762e-16,1.0,0.0,1.9478894e-18,1.0,1.0
TCGA-13-0913-01,1.0,9.307438e-19,1.0,0.0,1.0,0.0,1.0,3.9226267e-35,1.0,2.6017756e-11,5.819903e-06,1.0,1.0,2.8968218e-37,5.5620157e-13,1.0,1.4378866e-15,1.0,0.0,4.53865e-24,0.0,0.0,1.0,1.0,0.0,2.2424606e-18,1.24683905e-30,0.0,1.0,1.0,0.55521905,0.0,1.0,1.0,1.0,8.915378e-13,1.0,0.0,0.0,1.8825818e-05,7.124068e-21,0.0,1.0,9.622859e-05,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.99705887,0.0,1.0,2.8176306e-30,1.0,1.0,0.0,1.0,2.7635782e-13,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.720507e-20,1.0,0.0,1.4351657e-19,1.0,4.679086e-14,1.0,1.0,0.0,1.0,6.7174024e-37,1.0,5.2700733e-38,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.227667e-37,1.0,1.3957008e-05,8.488764e-17,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0113262e-17,1.0,1.0,0.0658836,1.0,1.0,1.0,1.3361015e-09,1.0,0.0,8.665709e-16,1.0,1.0
TCGA-13-0916-01,1.0,2.054896e-17,1.0,0.0,1.0,0.0,1.0,7.0839946e-34,1.0,1.1202471e-13,0.00010335894,1.0,1.0,2.4256353e-37,7.5404494e-13,0.9999999,2.7047563e-12,1.0,0.0,5.5081112e-24,0.0,0.0,1.0,1.0,0.0,1.1065107e-15,2.1673779e-29,0.0,1.0,1.0,0.87559634,0.0,1.0,1.0,1.0,5.6587065e-13,1.0,0.0,0.0,0.0004173681,1.28478646e-20,0.0,1.0,0.07179276,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.999666,0.0,1.0,3.984205e-26,1.0,1.0,5.7779835e-38,1.0,1.0665237e-13,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04177244e-16,1.0,0.0,7.277923e-20,1.0,1.0523139e-14,1.0,1.0,0.0,1.0,8.718924e-32,1.0,7.3655385e-35,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.788744e-35,1.0,1.4765069e-06,1.9166025e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.3373912e-17,1.0,1.0,0.99545175,1.0,1.0,1.0,1.5193979e-06,1.0,0.0,1.4450751e-13,1.0,1.0
TCGA-13-0919-01,1.0,1.2408248e-19,1.0,0.0,1.0,0.0,1.0,6.586204e-34,1.0,1.7474092e-11,4.311878e-06,1.0,1.0,0.0,2.1150227e-11,1.0,4.869153e-15,1.0,0.0,2.737916e-25,0.0,0.0,1.0,1.0,0.0,1.06090625e-16,5.4972787e-32,0.0,1.0,1.0,0.41194275,0.0,1.0,1.0,1.0,9.512847e-12,1.0,0.0,0.0,2.3566933e-08,2.458073e-19,0.0,1.0,0.004016005,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.99923277,0.0,1.0,2.7605346e-27,1.0,1.0,0.0,1.0,5.0675342e-11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1067576e-19,1.0,0.0,1.5352807e-18,1.0,5.4846562e-14,1.0,1.0,0.0,1.0,1.708892e-33,1.0,1.4548538e-36,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0002049719,1.1580566e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.99999976,1.0,1.0,1.0,8.782778e-18,1.0,1.0,0.0058467668,1.0,1.0,1.0,1.0677671e-10,1.0,0.0,1.3254158e-16,1.0,1.0
TCGA-13-0920-01,1.0,2.7886063e-25,1.0,0.0,1.0,0.0,1.0,3.2538934e-36,1.0,0.0057386146,3.2784237e-11,1.0,1.0,0.0,6.746214e-11,1.0,1.6344702e-28,1.0,0.0,2.3316559e-26,0.0,0.0,1.0,1.0,0.0,4.319179e-24,1.4476395e-37,0.0,1.0,1.0,0.0025086268,0.0,1.0,1.0,1.0,2.6614865e-13,1.0,0.0,0.0,4.306426e-25,2.6528792e-14,0.0,0.99992967,2.8355028e-11,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.99999774,0.9999355,0.0,1.0,2.0063048e-34,1.0,1.0,0.0,1.0,6.0116304e-07,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6378617e-32,1.0,0.0,1.1238676e-14,1.0,2.6251812e-13,1.0,1.0,0.0,1.0,0.0,0.91978574,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.99995124,8.7539214e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0041797883,0.0,1.0,0.97851026,1.0,1.0,1.0,5.8274406e-21,1.0,1.0,6.329154e-20,1.0,1.0,1.0,6.628481e-24,1.0,0.0,2.8416439e-25,1.0,1.0
TCGA-13-0921-01,1.0,2.6262229e-28,1.0,0.0,1.0,0.0,1.0,4.3497394e-37,1.0,0.99668497,1.5485806e-13,1.0,1.0,0.0,1.2268686e-09,1.0,1.63051e-35,1.0,0.0,1.4754504e-27,0.0,0.0,1.0,1.0,0.0,3.5485606e-27,0.0,0.0,1.0,1.0,0.00019000507,0.0,1.0,1.0,1.0,3.1715735e-12,1.0,0.0,0.0,1.2984734e-36,1.3949036e-10,0.0,0.60848844,8.797144e-15,1.0,1.0,0.9983102,0.0,1.0,1.0,0.0,1.0,0.9999497,0.9999999,0.0,1.0,1.05189346e-35,1.0,1.0,0.0,1.0,0.0023068355,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,8.311096e-12,1.0,3.2944127e-12,1.0,1.0,0.0,1.0,0.0,4.893659e-05,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.9097552e-14,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4609468e-09,0.0,1.0,0.019055463,1.0,1.0,1.0,2.866209e-22,1.0,1.0,4.80207e-28,1.0,1.0,1.0,1.47000985e-30,1.0,0.0,1.6437727e-30,1.0,1.0
TCGA-13-0923-01,1.0,8.7682e-29,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6351259,3.992759e-13,1.0,1.0,0.0,7.6827295e-11,1.0,3.0310687e-34,1.0,0.0,8.3390185e-29,0.0,0.0,1.0,1.0,0.0,2.277173e-27,0.0,0.0,1.0,1.0,0.00024816405,0.0,1.0,1.0,1.0,3.870651e-14,1.0,0.0,0.0,1.3433934e-33,1.7289314e-13,0.0,0.9989818,1.223961e-13,1.0,1.0,0.9999932,0.0,1.0,1.0,0.0,1.0,0.9999932,0.9999993,0.0,1.0,5.3870935e-37,1.0,1.0,0.0,1.0,0.00024749702,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9108105e-38,1.0,0.0,3.5839086e-13,1.0,1.5831137e-13,1.0,1.0,0.0,1.0,0.0,0.002340017,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9999999,5.7914427e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6678968e-07,0.0,1.0,0.2945668,1.0,1.0,1.0,5.197679e-23,1.0,1.0,2.3185026e-26,1.0,1.0,1.0,1.4040162e-29,1.0,0.0,6.95537e-30,1.0,1.0
TCGA-13-0924-01,1.0,4.4164817e-16,1.0,0.0,1.0,0.0,1.0,9.934743e-33,1.0,1.3280071e-16,0.011652863,1.0,1.0,0.0,2.7208535e-12,0.9999937,1.3901102e-07,1.0,0.0,1.2662549e-25,0.0,6.804731e-37,1.0,1.0,0.0,9.157524e-13,1.2632176e-29,0.0,1.0,1.0,0.97702116,0.0,1.0,1.0,1.0,1.3310046e-12,1.0,0.0,0.0,0.4265182,7.803269e-22,0.0,1.0,0.99893767,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9998673,0.0,1.0,8.244226e-21,1.0,1.0,1.669389e-32,1.0,6.4808255e-13,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.817959e-11,1.0,0.0,1.529457e-20,1.0,9.15861e-16,1.0,1.0,0.0,1.0,4.1080434e-26,1.0,2.9529288e-31,0.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.2734795e-35,1.0,1.441667e-09,9.993088e-18,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.2899399e-17,1.0,1.0,1.0,1.0,1.0,1.0,0.007361974,1.0,0.0,3.1991994e-12,1.0,1.0
TCGA-24-0966-01,1.0,6.0128746e-31,1.0,0.0,1.0,0.0,1.0,2.1169106e-38,1.0,0.99996924,1.8309972e-14,1.0,1.0,0.0,4.8537983e-11,1.0,0.0,1.0,0.0,6.1044276e-28,0.0,0.0,1.0,1.0,0.0,2.8504956e-30,0.0,0.0,1.0,1.0,2.1128313e-05,0.0,1.0,1.0,1.0,7.54957e-14,1.0,0.0,0.0,0.0,9.58823e-11,0.0,0.00069616793,1.0698058e-17,1.0,1.0,0.98314613,0.0,1.0,1.0,0.0,1.0,0.9924631,0.9999999,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.028700683,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0077487e-11,1.0,1.8791347e-12,1.0,1.0,0.0,1.0,0.0,5.471097e-06,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.006641e-15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3086817e-13,0.0,1.0,0.00048486408,1.0,1.0,1.0,4.6143638e-24,1.0,1.0,2.4375395e-34,1.0,1.0,1.0,1.9634122e-35,1.0,0.0,1.69841e-32,1.0,1.0
TCGA-24-0980-01,1.0,2.8341935e-19,1.0,0.0,1.0,0.0,1.0,3.4182487e-33,1.0,4.783408e-11,1.6813871e-06,1.0,1.0,0.0,1.1134385e-10,1.0,1.1336494e-16,1.0,0.0,1.3034086e-25,0.0,0.0,1.0,1.0,0.0,2.11969e-16,4.9275944e-33,0.0,1.0,1.0,0.3086011,0.0,1.0,1.0,1.0,8.112873e-12,1.0,0.0,0.0,1.1893066e-11,8.041841e-18,0.0,1.0,0.008838591,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.99994123,0.0,1.0,2.2192532e-26,1.0,1.0,0.0,1.0,6.4718425e-10,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0422313e-20,1.0,0.0,2.7767606e-17,1.0,3.8482065e-14,1.0,1.0,0.0,1.0,1.10575014e-32,0.9999994,2.0156e-36,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.000432203,1.042926e-15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999969,0.0,1.0,0.99999845,1.0,1.0,1.0,2.191475e-18,1.0,1.0,2.8936896e-05,1.0,1.0,1.0,2.2283206e-12,1.0,0.0,1.2767417e-17,1.0,1.0
TCGA-04-1331-01,1.0,3.1607183e-29,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.755186e-14,1.0,1.0,0.0,2.2301531e-12,1.0,0.0,1.0,0.0,1.4186638e-24,0.0,0.0,1.0,1.0,0.0,7.06689e-32,0.0,0.0,1.0,1.0,1.3557279e-07,0.0,1.0,1.0,1.0,1.5742099e-13,1.0,0.0,0.0,3.1272204e-37,3.4554484e-11,0.0,3.7933366e-06,2.9009212e-24,1.0,1.0,0.93682414,0.0,1.0,1.0,0.0,1.0,0.3046514,0.9996381,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.1105499e-05,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,8.453961e-13,1.0,1.477614e-11,1.0,1.0,0.0,1.0,0.0,0.00033059053,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.3018487e-13,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.023387e-11,0.0,1.0,0.110982,1.0,1.0,1.0,4.0363784e-22,1.0,1.0,9.347395e-34,1.0,1.0,1.0,7.705948e-37,1.0,0.0,5.5692783e-31,1.0,1.0
TCGA-04-1336-01,1.0,9.6302125e-20,1.0,0.0,1.0,0.0,1.0,2.034544e-34,1.0,3.565934e-07,3.7050367e-07,1.0,1.0,3.9610007e-35,1.7676848e-13,1.0,7.908252e-20,1.0,0.0,8.171554e-21,0.0,0.0,1.0,1.0,0.0,3.0248743e-21,5.577409e-28,0.0,1.0,1.0,0.024066763,0.0,1.0,1.0,1.0,1.4045025e-12,1.0,0.0,0.0,8.3693976e-08,9.421247e-19,0.0,0.99999857,3.2246122e-11,1.0,1.0,1.0,0.0,1.0,1.0,2.5185994e-36,1.0,0.99999905,0.96475595,0.0,1.0,4.3660826e-36,1.0,1.0,0.0,1.0,1.5012365e-13,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9128723e-26,1.0,0.0,6.2389767e-19,1.0,9.509635e-12,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8649367e-35,1.0,0.01929384,1.2886773e-15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,0.0,1.0,0.9999999,1.0,1.0,1.0,1.7872677e-16,1.0,1.0,5.43174e-07,1.0,1.0,1.0,5.445608e-14,1.0,0.0,8.08445e-16,1.0,1.0
TCGA-04-1341-01,1.0,5.716889e-35,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.59237e-18,1.0,1.0,0.0,1.4031758e-10,1.0,0.0,1.0,0.0,8.240545e-29,0.0,0.0,1.0,1.0,0.0,3.241239e-32,0.0,0.0,1.0,1.0,3.902602e-06,0.0,1.0,1.0,1.0,3.5563594e-12,1.0,0.0,0.0,0.0,2.2040163e-07,0.0,0.00024380822,5.653214e-21,1.0,1.0,0.00022569117,0.0,1.0,1.0,0.0,1.0,0.9904631,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9426335,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,9.237195e-07,1.0,3.0962582e-10,1.0,1.0,0.0,1.0,0.0,1.7829708e-12,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,9.438678e-15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.798644e-19,0.0,1.0,0.0028332463,1.0,1.0,1.0,2.858287e-26,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.2571488e-37,1.0,1.0
TCGA-04-1342-01,1.0,7.9171115e-31,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.1951962e-15,1.0,1.0,0.0,8.063753e-12,1.0,0.0,1.0,0.0,2.084702e-24,0.0,0.0,1.0,1.0,0.0,3.9702966e-31,0.0,0.0,1.0,1.0,4.2367802e-07,0.0,1.0,1.0,1.0,4.928183e-12,1.0,0.0,0.0,0.0,3.3886285e-10,0.0,2.7969168e-06,1.6565001e-23,1.0,1.0,0.71922445,0.0,1.0,1.0,0.0,1.0,0.7995909,0.99998116,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0002540779,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.2810994e-11,1.0,7.5516945e-12,1.0,1.0,0.0,1.0,0.0,3.5103424e-06,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.3162228e-14,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8553473e-13,0.0,1.0,0.8827599,1.0,1.0,1.0,1.3287726e-23,1.0,1.0,1.3334927e-34,1.0,1.0,1.0,1.2586718e-37,1.0,0.0,6.7687066e-33,1.0,1.0
TCGA-04-1343-01,1.0,2.7444786e-28,1.0,0.0,1.0,0.0,1.0,1.2307159e-37,1.0,0.9995788,2.232961e-13,1.0,1.0,0.0,2.924055e-11,1.0,2.2608297e-36,1.0,0.0,6.3652906e-24,0.0,0.0,1.0,1.0,0.0,5.5119253e-28,2.1992675e-37,0.0,1.0,1.0,1.6308162e-05,0.0,1.0,1.0,1.0,2.442123e-12,1.0,0.0,0.0,9.537503e-34,3.0318498e-11,0.0,0.019872777,9.685887e-19,1.0,1.0,0.9968821,0.0,1.0,1.0,0.0,1.0,0.99889034,0.99997246,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.00046132656,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.4764844e-11,1.0,2.6089114e-11,1.0,1.0,0.0,1.0,0.0,0.000106247455,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8.529737e-15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.5875875e-10,0.0,1.0,0.9885035,1.0,1.0,1.0,6.540177e-22,1.0,1.0,1.068805e-27,1.0,1.0,1.0,1.2187408e-31,1.0,0.0,8.550852e-29,1.0,1.0
TCGA-04-1346-01,1.0,2.4074136e-27,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9999937,3.8350264e-13,1.0,1.0,1.3867235e-35,2.5359776e-13,1.0,3.5864976e-37,1.0,0.0,2.264743e-18,0.0,0.0,1.0,1.0,0.0,1.1255194e-29,7.193535e-30,0.0,1.0,1.0,2.4504048e-05,0.0,1.0,1.0,1.0,6.590193e-10,1.0,0.0,0.0,1.4504384e-27,3.121569e-12,0.0,1.6781767e-06,1.1874191e-25,1.0,1.0,0.9998293,0.0,1.0,1.0,6.942248e-38,1.0,0.99952674,0.9103151,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.482937e-10,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.8852286e-10,1.0,1.4577292e-09,1.0,1.0,0.0,1.0,0.0,0.89731437,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.99999976,9.954599e-15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0690082e-07,0.0,1.0,1.0,1.0,1.0,1.0,1.0157257e-20,1.0,1.0,2.6362795e-21,1.0,1.0,1.0,9.2844105e-29,1.0,0.0,1.2746433e-26,1.0,1.0
TCGA-04-1347-01,1.0,1.6779798e-28,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.1949876e-14,1.0,1.0,0.0,2.2427527e-13,1.0,0.0,1.0,0.0,3.211753e-22,0.0,0.0,1.0,1.0,0.0,3.2112067e-34,8.033546e-37,0.0,1.0,1.0,7.1439095e-09,0.0,1.0,1.0,1.0,5.5385746e-14,1.0,0.0,0.0,7.090453e-35,6.7507116e-13,0.0,4.315531e-09,1.0371313e-27,1.0,1.0,0.9878043,0.0,1.0,1.0,0.0,1.0,0.026039364,0.9790614,0.0,1.0,0.0,1.0,1.0,0.0,1.0,7.484086e-08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.7235538e-14,1.0,2.2756119e-10,1.0,1.0,0.0,1.0,0.0,0.12282594,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0650149e-14,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.391735e-11,0.0,1.0,0.121592015,1.0,1.0,1.0,6.093721e-22,1.0,1.0,3.2053533e-36,1.0,1.0,1.0,0.0,1.0,0.0,1.0312476e-30,1.0,1.0
